 format: day,hour,forecast,value  location:60_127 Start : 20240101 
 8,0200,+57,1.000000 
 8,0200,+58,1.000000 
 8,0200,+59,1.000000 
 8,0200,+60,1.000000 
 8,0200,+61,1.000000 
 8,0500,+6,4.000000 
 8,0500,+7,4.000000 
 8,0500,+8,4.000000 
 8,0500,+9,4.000000 
 8,0500,+10,4.000000 
 8,0500,+11,4.000000 
 8,0500,+12,4.000000 
 8,0500,+13,4.000000 
 8,0500,+14,4.000000 
 8,0500,+15,4.000000 
 8,0500,+16,4.000000 
 8,0500,+17,4.000000 
 8,0500,+18,4.000000 
 8,0500,+19,4.000000 
 8,0500,+20,4.000000 
 8,0500,+21,4.000000 
 8,0500,+22,4.000000 
 8,0500,+23,4.000000 
 8,0500,+24,4.000000 
 8,0500,+25,4.000000 
 8,0500,+26,4.000000 
 8,0500,+27,4.000000 
 8,0500,+28,4.000000 
 8,0500,+29,4.000000 
 8,0500,+30,4.000000 
 8,0500,+31,4.000000 
 8,0500,+32,4.000000 
 8,0500,+33,4.000000 
 8,0500,+34,3.000000 
 8,0500,+35,3.000000 
 8,0500,+36,3.000000 
 8,0500,+37,3.000000 
 8,0500,+38,3.000000 
 8,0500,+39,3.000000 
 8,0500,+40,3.000000 
 8,0500,+41,3.000000 
 8,0500,+42,3.000000 
 8,0500,+43,4.000000 
 8,0500,+44,4.000000 
 8,0500,+45,3.000000 
 8,0500,+46,3.000000 
 8,0500,+47,3.000000 
 8,0500,+48,3.000000 
 8,0500,+49,3.000000 
 8,0500,+50,3.000000 
 8,0500,+51,1.000000 
 8,0500,+52,1.000000 
 8,0500,+53,1.000000 
 8,0500,+54,1.000000 
 8,0500,+55,1.000000 
 8,0500,+56,1.000000 
 8,0500,+57,1.000000 
 8,0500,+58,1.000000 
 8,0800,+6,4.000000 
 8,0800,+7,4.000000 
 8,0800,+8,4.000000 
 8,0800,+9,4.000000 
 8,0800,+10,4.000000 
 8,0800,+11,4.000000 
 8,0800,+12,4.000000 
 8,0800,+13,4.000000 
 8,0800,+14,4.000000 
 8,0800,+15,4.000000 
 8,0800,+16,4.000000 
 8,0800,+17,4.000000 
 8,0800,+18,4.000000 
 8,0800,+19,4.000000 
 8,0800,+20,4.000000 
 8,0800,+21,4.000000 
 8,0800,+22,4.000000 
 8,0800,+23,4.000000 
 8,0800,+24,4.000000 
 8,0800,+25,4.000000 
 8,0800,+26,4.000000 
 8,0800,+27,4.000000 
 8,0800,+28,4.000000 
 8,0800,+29,4.000000 
 8,0800,+30,4.000000 
 8,0800,+31,4.000000 
 8,0800,+32,4.000000 
 8,0800,+33,4.000000 
 8,0800,+34,4.000000 
 8,0800,+35,3.000000 
 8,0800,+36,4.000000 
 8,0800,+37,3.000000 
 8,0800,+38,3.000000 
 8,0800,+39,4.000000 
 8,0800,+40,4.000000 
 8,0800,+41,4.000000 
 8,0800,+42,4.000000 
 8,0800,+43,4.000000 
 8,0800,+44,4.000000 
 8,0800,+45,4.000000 
 8,0800,+46,4.000000 
 8,0800,+47,4.000000 
 8,0800,+48,4.000000 
 8,0800,+49,4.000000 
 8,0800,+50,3.000000 
 8,0800,+51,3.000000 
 8,0800,+52,3.000000 
 8,0800,+53,3.000000 
 8,0800,+54,3.000000 
 8,0800,+55,3.000000 
 8,0800,+56,3.000000 
 8,0800,+57,3.000000 
 8,0800,+58,4.000000 
 8,0800,+59,4.000000 
 8,0800,+60,1.000000 
 8,0800,+61,1.000000 
 8,0800,+62,1.000000 
 8,0800,+63,1.000000 
 8,0800,+64,3.000000 
 8,0800,+65,4.000000 
 8,0800,+66,4.000000 
 8,0800,+67,4.000000 
 8,0800,+68,4.000000 
 8,0800,+69,4.000000 
 8,0800,+70,4.000000 
 8,0800,+71,4.000000 
 8,0800,+72,4.000000 
 8,0800,+73,4.000000 
 8,0800,+74,4.000000 
 8,0800,+75,4.000000 
 8,0800,+76,4.000000 
 8,0800,+77,4.000000 
 8,0800,+78,4.000000 
 8,0800,+79,4.000000 
 8,1100,+6,4.000000 
 8,1100,+7,4.000000 
 8,1100,+8,4.000000 
 8,1100,+9,4.000000 
 8,1100,+10,4.000000 
 8,1100,+11,4.000000 
 8,1100,+12,4.000000 
 8,1100,+13,4.000000 
 8,1100,+14,4.000000 
 8,1100,+15,4.000000 
 8,1100,+16,4.000000 
 8,1100,+17,4.000000 
 8,1100,+18,4.000000 
 8,1100,+19,4.000000 
 8,1100,+20,4.000000 
 8,1100,+21,4.000000 
 8,1100,+22,4.000000 
 8,1100,+23,4.000000 
 8,1100,+24,4.000000 
 8,1100,+25,4.000000 
 8,1100,+26,4.000000 
 8,1100,+27,4.000000 
 8,1100,+28,4.000000 
 8,1100,+29,4.000000 
 8,1100,+30,4.000000 
 8,1100,+31,4.000000 
 8,1100,+32,3.000000 
 8,1100,+33,4.000000 
 8,1100,+34,3.000000 
 8,1100,+35,3.000000 
 8,1100,+36,4.000000 
 8,1100,+37,4.000000 
 8,1100,+38,4.000000 
 8,1100,+39,4.000000 
 8,1100,+40,4.000000 
 8,1100,+41,4.000000 
 8,1100,+42,4.000000 
 8,1100,+43,4.000000 
 8,1100,+44,4.000000 
 8,1100,+45,4.000000 
 8,1100,+46,4.000000 
 8,1100,+47,3.000000 
 8,1100,+48,3.000000 
 8,1100,+49,3.000000 
 8,1100,+50,3.000000 
 8,1100,+51,3.000000 
 8,1100,+52,3.000000 
 8,1100,+53,3.000000 
 8,1100,+54,3.000000 
 8,1100,+55,4.000000 
 8,1100,+56,4.000000 
 8,1100,+57,1.000000 
 8,1100,+58,1.000000 
 8,1100,+59,1.000000 
 8,1100,+60,1.000000 
 8,1100,+61,3.000000 
 8,1100,+62,4.000000 
 8,1100,+63,4.000000 
 8,1100,+64,4.000000 
 8,1100,+65,4.000000 
 8,1100,+66,4.000000 
 8,1100,+67,4.000000 
 8,1100,+68,4.000000 
 8,1100,+69,4.000000 
 8,1100,+70,4.000000 
 8,1100,+71,4.000000 
 8,1100,+72,4.000000 
 8,1100,+73,4.000000 
 8,1100,+74,4.000000 
 8,1100,+75,4.000000 
 8,1100,+76,4.000000 
 8,1400,+6,4.000000 
 8,1400,+7,4.000000 
 8,1400,+8,4.000000 
 8,1400,+9,4.000000 
 8,1400,+10,4.000000 
 8,1400,+11,4.000000 
 8,1400,+12,4.000000 
 8,1400,+13,4.000000 
 8,1400,+14,4.000000 
 8,1400,+15,4.000000 
 8,1400,+16,4.000000 
 8,1400,+17,4.000000 
 8,1400,+18,4.000000 
 8,1400,+19,4.000000 
 8,1400,+20,4.000000 
 8,1400,+21,4.000000 
 8,1400,+22,4.000000 
 8,1400,+23,4.000000 
 8,1400,+24,4.000000 
 8,1400,+25,4.000000 
 8,1400,+26,4.000000 
 8,1400,+27,4.000000 
 8,1400,+28,4.000000 
 8,1400,+29,3.000000 
 8,1400,+30,4.000000 
 8,1400,+31,3.000000 
 8,1400,+32,3.000000 
 8,1400,+33,4.000000 
 8,1400,+34,4.000000 
 8,1400,+35,4.000000 
 8,1400,+36,4.000000 
 8,1400,+37,4.000000 
 8,1400,+38,4.000000 
 8,1400,+39,4.000000 
 8,1400,+40,4.000000 
 8,1400,+41,4.000000 
 8,1400,+42,4.000000 
 8,1400,+43,4.000000 
 8,1400,+44,3.000000 
 8,1400,+45,3.000000 
 8,1400,+46,3.000000 
 8,1400,+47,3.000000 
 8,1400,+48,3.000000 
 8,1400,+49,3.000000 
 8,1400,+50,3.000000 
 8,1400,+51,3.000000 
 8,1400,+52,4.000000 
 8,1400,+53,4.000000 
 8,1400,+54,1.000000 
 8,1400,+55,1.000000 
 8,1400,+56,1.000000 
 8,1400,+57,1.000000 
 8,1400,+58,3.000000 
 8,1400,+59,4.000000 
 8,1400,+60,4.000000 
 8,1400,+61,4.000000 
 8,1400,+62,4.000000 
 8,1400,+63,4.000000 
 8,1400,+64,4.000000 
 8,1400,+65,4.000000 
 8,1400,+66,4.000000 
 8,1400,+67,4.000000 
 8,1400,+68,4.000000 
 8,1400,+69,4.000000 
 8,1400,+70,4.000000 
 8,1400,+71,4.000000 
 8,1400,+72,4.000000 
 8,1400,+73,4.000000 
 8,1700,+6,4.000000 
 8,1700,+7,4.000000 
 8,1700,+8,4.000000 
 8,1700,+9,4.000000 
 8,1700,+10,4.000000 
 8,1700,+11,4.000000 
 8,1700,+12,4.000000 
 8,1700,+13,4.000000 
 8,1700,+14,4.000000 
 8,1700,+15,4.000000 
 8,1700,+16,4.000000 
 8,1700,+17,4.000000 
 8,1700,+18,4.000000 
 8,1700,+19,4.000000 
 8,1700,+20,4.000000 
 8,1700,+21,4.000000 
 8,1700,+22,4.000000 
 8,1700,+23,4.000000 
 8,1700,+24,4.000000 
 8,1700,+25,4.000000 
 8,1700,+26,3.000000 
 8,1700,+27,4.000000 
 8,1700,+28,3.000000 
 8,1700,+29,3.000000 
 8,1700,+30,4.000000 
 8,1700,+31,4.000000 
 8,1700,+32,4.000000 
 8,1700,+33,4.000000 
 8,1700,+34,4.000000 
 8,1700,+35,4.000000 
 8,1700,+36,4.000000 
 8,1700,+37,4.000000 
 8,1700,+38,4.000000 
 8,1700,+39,4.000000 
 8,1700,+40,4.000000 
 8,1700,+41,3.000000 
 8,1700,+42,3.000000 
 8,1700,+43,3.000000 
 8,1700,+44,3.000000 
 8,1700,+45,3.000000 
 8,1700,+46,3.000000 
 8,1700,+47,3.000000 
 8,1700,+48,3.000000 
 8,1700,+49,4.000000 
 8,1700,+50,4.000000 
 8,1700,+51,1.000000 
 8,1700,+52,1.000000 
 8,1700,+53,1.000000 
 8,1700,+54,1.000000 
 8,1700,+55,3.000000 
 8,1700,+56,4.000000 
 8,1700,+57,4.000000 
 8,1700,+58,4.000000 
 8,1700,+59,4.000000 
 8,1700,+60,4.000000 
 8,1700,+61,4.000000 
 8,1700,+62,4.000000 
 8,1700,+63,4.000000 
 8,1700,+64,4.000000 
 8,1700,+65,4.000000 
 8,1700,+66,4.000000 
 8,1700,+67,4.000000 
 8,1700,+68,4.000000 
 8,1700,+69,4.000000 
 8,1700,+70,4.000000 
 8,2000,+6,4.000000 
 8,2000,+7,4.000000 
 8,2000,+8,4.000000 
 8,2000,+9,4.000000 
 8,2000,+10,4.000000 
 8,2000,+11,4.000000 
 8,2000,+12,4.000000 
 8,2000,+13,4.000000 
 8,2000,+14,4.000000 
 8,2000,+15,4.000000 
 8,2000,+16,4.000000 
 8,2000,+17,4.000000 
 8,2000,+18,4.000000 
 8,2000,+19,4.000000 
 8,2000,+20,4.000000 
 8,2000,+21,4.000000 
 8,2000,+22,4.000000 
 8,2000,+23,3.000000 
 8,2000,+24,4.000000 
 8,2000,+25,3.000000 
 8,2000,+26,3.000000 
 8,2000,+27,4.000000 
 8,2000,+28,4.000000 
 8,2000,+29,4.000000 
 8,2000,+30,4.000000 
 8,2000,+31,4.000000 
 8,2000,+32,4.000000 
 8,2000,+33,4.000000 
 8,2000,+34,4.000000 
 8,2000,+35,4.000000 
 8,2000,+36,4.000000 
 8,2000,+37,4.000000 
 8,2000,+38,3.000000 
 8,2000,+39,3.000000 
 8,2000,+40,3.000000 
 8,2000,+41,3.000000 
 8,2000,+42,3.000000 
 8,2000,+43,3.000000 
 8,2000,+44,3.000000 
 8,2000,+45,3.000000 
 8,2000,+46,4.000000 
 8,2000,+47,4.000000 
 8,2000,+48,1.000000 
 8,2000,+49,1.000000 
 8,2000,+50,1.000000 
 8,2000,+51,1.000000 
 8,2000,+52,3.000000 
 8,2000,+53,4.000000 
 8,2000,+54,4.000000 
 8,2000,+55,4.000000 
 8,2000,+56,4.000000 
 8,2000,+57,4.000000 
 8,2000,+58,4.000000 
 8,2000,+59,4.000000 
 8,2000,+60,4.000000 
 8,2000,+61,4.000000 
 8,2000,+62,4.000000 
 8,2000,+63,4.000000 
 8,2000,+64,4.000000 
 8,2000,+65,4.000000 
 8,2000,+66,4.000000 
 8,2000,+67,4.000000 
 8,2300,+6,4.000000 
 8,2300,+7,4.000000 
 8,2300,+8,4.000000 
 8,2300,+9,4.000000 
 8,2300,+10,4.000000 
 8,2300,+11,4.000000 
 8,2300,+12,4.000000 
 8,2300,+13,4.000000 
 8,2300,+14,4.000000 
 8,2300,+15,4.000000 
 8,2300,+16,4.000000 
 8,2300,+17,4.000000 
 8,2300,+18,4.000000 
 8,2300,+19,4.000000 
 8,2300,+20,3.000000 
 8,2300,+21,4.000000 
 8,2300,+22,3.000000 
 8,2300,+23,3.000000 
 8,2300,+24,4.000000 
 8,2300,+25,4.000000 
 8,2300,+26,4.000000 
 8,2300,+27,4.000000 
 8,2300,+28,4.000000 
 8,2300,+29,4.000000 
 8,2300,+30,4.000000 
 8,2300,+31,4.000000 
 8,2300,+32,4.000000 
 8,2300,+33,4.000000 
 8,2300,+34,4.000000 
 8,2300,+35,3.000000 
 8,2300,+36,3.000000 
 8,2300,+37,3.000000 
 8,2300,+38,3.000000 
 8,2300,+39,3.000000 
 8,2300,+40,3.000000 
 8,2300,+41,3.000000 
 8,2300,+42,3.000000 
 8,2300,+43,4.000000 
 8,2300,+44,4.000000 
 8,2300,+45,1.000000 
 8,2300,+46,1.000000 
 8,2300,+47,1.000000 
 8,2300,+48,1.000000 
 8,2300,+49,3.000000 
 8,2300,+50,4.000000 
 8,2300,+51,4.000000 
 8,2300,+52,4.000000 
 8,2300,+53,4.000000 
 8,2300,+54,4.000000 
 8,2300,+55,4.000000 
 8,2300,+56,4.000000 
 8,2300,+57,4.000000 
 8,2300,+58,4.000000 
 8,2300,+59,4.000000 
 8,2300,+60,4.000000 
 8,2300,+61,4.000000 
 8,2300,+62,4.000000 
 8,2300,+63,4.000000 
 8,2300,+64,4.000000 
 Start : 20240109 
 9,0200,+6,4.000000 
 9,0200,+7,4.000000 
 9,0200,+8,4.000000 
 9,0200,+9,4.000000 
 9,0200,+10,4.000000 
 9,0200,+11,4.000000 
 9,0200,+12,4.000000 
 9,0200,+13,4.000000 
 9,0200,+14,4.000000 
 9,0200,+15,4.000000 
 9,0200,+16,4.000000 
 9,0200,+17,3.000000 
 9,0200,+18,4.000000 
 9,0200,+19,3.000000 
 9,0200,+20,3.000000 
 9,0200,+21,4.000000 
 9,0200,+22,4.000000 
 9,0200,+23,4.000000 
 9,0200,+24,4.000000 
 9,0200,+25,4.000000 
 9,0200,+26,4.000000 
 9,0200,+27,4.000000 
 9,0200,+28,4.000000 
 9,0200,+29,4.000000 
 9,0200,+30,4.000000 
 9,0200,+31,4.000000 
 9,0200,+32,3.000000 
 9,0200,+33,3.000000 
 9,0200,+34,3.000000 
 9,0200,+35,3.000000 
 9,0200,+36,3.000000 
 9,0200,+37,3.000000 
 9,0200,+38,3.000000 
 9,0200,+39,3.000000 
 9,0200,+40,4.000000 
 9,0200,+41,4.000000 
 9,0200,+42,1.000000 
 9,0200,+43,1.000000 
 9,0200,+44,1.000000 
 9,0200,+45,1.000000 
 9,0200,+46,3.000000 
 9,0200,+47,4.000000 
 9,0200,+48,4.000000 
 9,0200,+49,4.000000 
 9,0200,+50,4.000000 
 9,0200,+51,4.000000 
 9,0200,+52,4.000000 
 9,0200,+53,4.000000 
 9,0200,+54,4.000000 
 9,0200,+55,4.000000 
 9,0200,+56,4.000000 
 9,0200,+57,4.000000 
 9,0200,+58,4.000000 
 9,0200,+59,4.000000 
 9,0200,+60,4.000000 
 9,0200,+61,4.000000 
 9,0500,+6,4.000000 
 9,0500,+7,4.000000 
 9,0500,+8,4.000000 
 9,0500,+9,4.000000 
 9,0500,+10,4.000000 
 9,0500,+11,4.000000 
 9,0500,+12,4.000000 
 9,0500,+13,4.000000 
 9,0500,+14,3.000000 
 9,0500,+15,4.000000 
 9,0500,+16,3.000000 
 9,0500,+17,3.000000 
 9,0500,+18,4.000000 
 9,0500,+19,4.000000 
 9,0500,+20,4.000000 
 9,0500,+21,4.000000 
 9,0500,+22,4.000000 
 9,0500,+23,4.000000 
 9,0500,+24,4.000000 
 9,0500,+25,4.000000 
 9,0500,+26,4.000000 
 9,0500,+27,4.000000 
 9,0500,+28,4.000000 
 9,0500,+29,3.000000 
 9,0500,+30,3.000000 
 9,0500,+31,3.000000 
 9,0500,+32,3.000000 
 9,0500,+33,3.000000 
 9,0500,+34,3.000000 
 9,0500,+35,3.000000 
 9,0500,+36,3.000000 
 9,0500,+37,4.000000 
 9,0500,+38,4.000000 
 9,0500,+39,1.000000 
 9,0500,+40,1.000000 
 9,0500,+41,1.000000 
 9,0500,+42,1.000000 
 9,0500,+43,3.000000 
 9,0500,+44,4.000000 
 9,0500,+45,4.000000 
 9,0500,+46,4.000000 
 9,0500,+47,4.000000 
 9,0500,+48,4.000000 
 9,0500,+49,4.000000 
 9,0500,+50,4.000000 
 9,0500,+51,4.000000 
 9,0500,+52,4.000000 
 9,0500,+53,4.000000 
 9,0500,+54,4.000000 
 9,0500,+55,4.000000 
 9,0500,+56,4.000000 
 9,0500,+57,4.000000 
 9,0500,+58,4.000000 
 9,0800,+6,3.000000 
 9,0800,+7,3.000000 
 9,0800,+8,4.000000 
 9,0800,+9,3.000000 
 9,0800,+10,1.000000 
 9,0800,+11,1.000000 
 9,0800,+12,1.000000 
 9,0800,+13,1.000000 
 9,0800,+14,1.000000 
 9,0800,+15,1.000000 
 9,0800,+16,1.000000 
 9,0800,+17,1.000000 
 9,0800,+18,1.000000 
 9,0800,+19,1.000000 
 9,0800,+20,1.000000 
 9,0800,+21,1.000000 
 9,0800,+22,1.000000 
 9,0800,+23,1.000000 
 9,0800,+24,1.000000 
 9,0800,+25,1.000000 
 9,0800,+26,1.000000 
 9,0800,+27,1.000000 
 9,0800,+28,1.000000 
 9,0800,+29,1.000000 
 9,0800,+30,3.000000 
 9,0800,+31,4.000000 
 9,0800,+32,3.000000 
 9,0800,+33,3.000000 
 9,0800,+34,1.000000 
 9,0800,+35,3.000000 
 9,0800,+36,1.000000 
 9,0800,+37,1.000000 
 9,0800,+38,1.000000 
 9,0800,+39,3.000000 
 9,0800,+40,4.000000 
 9,0800,+41,4.000000 
 9,0800,+42,4.000000 
 9,0800,+43,3.000000 
 9,0800,+44,3.000000 
 9,0800,+45,3.000000 
 9,0800,+46,3.000000 
 9,0800,+47,4.000000 
 9,0800,+48,4.000000 
 9,0800,+49,4.000000 
 9,0800,+50,4.000000 
 9,0800,+51,4.000000 
 9,0800,+52,4.000000 
 9,0800,+53,4.000000 
 9,0800,+54,4.000000 
 9,0800,+55,3.000000 
 9,0800,+56,1.000000 
 9,0800,+57,1.000000 
 9,0800,+58,1.000000 
 9,0800,+59,1.000000 
 9,0800,+60,3.000000 
 9,0800,+61,1.000000 
 9,0800,+62,1.000000 
 9,0800,+63,1.000000 
 9,0800,+64,1.000000 
 9,0800,+65,1.000000 
 9,0800,+66,1.000000 
 9,0800,+67,1.000000 
 9,0800,+68,1.000000 
 9,0800,+69,1.000000 
 9,0800,+70,1.000000 
 9,0800,+71,1.000000 
 9,0800,+72,1.000000 
 9,0800,+73,1.000000 
 9,0800,+74,1.000000 
 9,0800,+75,1.000000 
 9,0800,+76,1.000000 
 9,0800,+77,1.000000 
 9,0800,+78,1.000000 
 9,0800,+79,1.000000 
 9,1100,+6,3.000000 
 9,1100,+7,1.000000 
 9,1100,+8,1.000000 
 9,1100,+9,1.000000 
 9,1100,+10,1.000000 
 9,1100,+11,1.000000 
 9,1100,+12,1.000000 
 9,1100,+13,1.000000 
 9,1100,+14,1.000000 
 9,1100,+15,1.000000 
 9,1100,+16,1.000000 
 9,1100,+17,1.000000 
 9,1100,+18,1.000000 
 9,1100,+19,1.000000 
 9,1100,+20,1.000000 
 9,1100,+21,1.000000 
 9,1100,+22,1.000000 
 9,1100,+23,1.000000 
 9,1100,+24,1.000000 
 9,1100,+25,1.000000 
 9,1100,+26,1.000000 
 9,1100,+27,3.000000 
 9,1100,+28,4.000000 
 9,1100,+29,3.000000 
 9,1100,+30,3.000000 
 9,1100,+31,1.000000 
 9,1100,+32,3.000000 
 9,1100,+33,1.000000 
 9,1100,+34,1.000000 
 9,1100,+35,1.000000 
 9,1100,+36,3.000000 
 9,1100,+37,4.000000 
 9,1100,+38,4.000000 
 9,1100,+39,4.000000 
 9,1100,+40,3.000000 
 9,1100,+41,3.000000 
 9,1100,+42,3.000000 
 9,1100,+43,3.000000 
 9,1100,+44,4.000000 
 9,1100,+45,4.000000 
 9,1100,+46,4.000000 
 9,1100,+47,4.000000 
 9,1100,+48,4.000000 
 9,1100,+49,4.000000 
 9,1100,+50,4.000000 
 9,1100,+51,4.000000 
 9,1100,+52,3.000000 
 9,1100,+53,1.000000 
 9,1100,+54,1.000000 
 9,1100,+55,1.000000 
 9,1100,+56,1.000000 
 9,1100,+57,3.000000 
 9,1100,+58,1.000000 
 9,1100,+59,1.000000 
 9,1100,+60,1.000000 
 9,1100,+61,1.000000 
 9,1100,+62,1.000000 
 9,1100,+63,1.000000 
 9,1100,+64,1.000000 
 9,1100,+65,1.000000 
 9,1100,+66,1.000000 
 9,1100,+67,1.000000 
 9,1100,+68,1.000000 
 9,1100,+69,1.000000 
 9,1100,+70,1.000000 
 9,1100,+71,1.000000 
 9,1100,+72,1.000000 
 9,1100,+73,1.000000 
 9,1100,+74,1.000000 
 9,1100,+75,1.000000 
 9,1100,+76,1.000000 
 9,1400,+6,1.000000 
 9,1400,+7,1.000000 
 9,1400,+8,1.000000 
 9,1400,+9,1.000000 
 9,1400,+10,1.000000 
 9,1400,+11,1.000000 
 9,1400,+12,1.000000 
 9,1400,+13,1.000000 
 9,1400,+14,1.000000 
 9,1400,+15,1.000000 
 9,1400,+16,1.000000 
 9,1400,+17,1.000000 
 9,1400,+18,1.000000 
 9,1400,+19,1.000000 
 9,1400,+20,1.000000 
 9,1400,+21,1.000000 
 9,1400,+22,1.000000 
 9,1400,+23,1.000000 
 9,1400,+24,3.000000 
 9,1400,+25,4.000000 
 9,1400,+26,3.000000 
 9,1400,+27,3.000000 
 9,1400,+28,1.000000 
 9,1400,+29,3.000000 
 9,1400,+30,1.000000 
 9,1400,+31,1.000000 
 9,1400,+32,1.000000 
 9,1400,+33,3.000000 
 9,1400,+34,4.000000 
 9,1400,+35,4.000000 
 9,1400,+36,4.000000 
 9,1400,+37,3.000000 
 9,1400,+38,3.000000 
 9,1400,+39,3.000000 
 9,1400,+40,3.000000 
 9,1400,+41,4.000000 
 9,1400,+42,4.000000 
 9,1400,+43,4.000000 
 9,1400,+44,4.000000 
 9,1400,+45,4.000000 
 9,1400,+46,4.000000 
 9,1400,+47,4.000000 
 9,1400,+48,4.000000 
 9,1400,+49,3.000000 
 9,1400,+50,1.000000 
 9,1400,+51,1.000000 
 9,1400,+52,1.000000 
 9,1400,+53,1.000000 
 9,1400,+54,3.000000 
 9,1400,+55,1.000000 
 9,1400,+56,1.000000 
 9,1400,+57,1.000000 
 9,1400,+58,1.000000 
 9,1400,+59,1.000000 
 9,1400,+60,1.000000 
 9,1400,+61,1.000000 
 9,1400,+62,1.000000 
 9,1400,+63,1.000000 
 9,1400,+64,1.000000 
 9,1400,+65,1.000000 
 9,1400,+66,1.000000 
 9,1400,+67,1.000000 
 9,1400,+68,1.000000 
 9,1400,+69,1.000000 
 9,1400,+70,1.000000 
 9,1400,+71,1.000000 
 9,1400,+72,1.000000 
 9,1400,+73,1.000000 
 9,1700,+6,1.000000 
 9,1700,+7,1.000000 
 9,1700,+8,1.000000 
 9,1700,+9,1.000000 
 9,1700,+10,1.000000 
 9,1700,+11,1.000000 
 9,1700,+12,1.000000 
 9,1700,+13,1.000000 
 9,1700,+14,1.000000 
 9,1700,+15,1.000000 
 9,1700,+16,1.000000 
 9,1700,+17,1.000000 
 9,1700,+18,1.000000 
 9,1700,+19,1.000000 
 9,1700,+20,1.000000 
 9,1700,+21,3.000000 
 9,1700,+22,4.000000 
 9,1700,+23,3.000000 
 9,1700,+24,3.000000 
 9,1700,+25,1.000000 
 9,1700,+26,3.000000 
 9,1700,+27,1.000000 
 9,1700,+28,1.000000 
 9,1700,+29,1.000000 
 9,1700,+30,3.000000 
 9,1700,+31,4.000000 
 9,1700,+32,4.000000 
 9,1700,+33,4.000000 
 9,1700,+34,3.000000 
 9,1700,+35,3.000000 
 9,1700,+36,3.000000 
 9,1700,+37,3.000000 
 9,1700,+38,4.000000 
 9,1700,+39,4.000000 
 9,1700,+40,4.000000 
 9,1700,+41,4.000000 
 9,1700,+42,4.000000 
 9,1700,+43,4.000000 
 9,1700,+44,4.000000 
 9,1700,+45,4.000000 
 9,1700,+46,3.000000 
 9,1700,+47,1.000000 
 9,1700,+48,1.000000 
 9,1700,+49,1.000000 
 9,1700,+50,1.000000 
 9,1700,+51,3.000000 
 9,1700,+52,1.000000 
 9,1700,+53,1.000000 
 9,1700,+54,1.000000 
 9,1700,+55,1.000000 
 9,1700,+56,1.000000 
 9,1700,+57,1.000000 
 9,1700,+58,1.000000 
 9,1700,+59,1.000000 
 9,1700,+60,1.000000 
 9,1700,+61,1.000000 
 9,1700,+62,1.000000 
 9,1700,+63,1.000000 
 9,1700,+64,1.000000 
 9,1700,+65,1.000000 
 9,1700,+66,1.000000 
 9,1700,+67,1.000000 
 9,1700,+68,1.000000 
 9,1700,+69,1.000000 
 9,1700,+70,1.000000 
 9,2000,+6,1.000000 
 9,2000,+7,1.000000 
 9,2000,+8,1.000000 
 9,2000,+9,1.000000 
 9,2000,+10,1.000000 
 9,2000,+11,1.000000 
 9,2000,+12,1.000000 
 9,2000,+13,1.000000 
 9,2000,+14,1.000000 
 9,2000,+15,1.000000 
 9,2000,+16,1.000000 
 9,2000,+17,1.000000 
 9,2000,+18,1.000000 
 9,2000,+19,1.000000 
 9,2000,+20,1.000000 
 9,2000,+21,1.000000 
 9,2000,+22,1.000000 
 9,2000,+23,1.000000 
 9,2000,+24,1.000000 
 9,2000,+25,1.000000 
 9,2000,+26,1.000000 
 9,2000,+27,3.000000 
 9,2000,+28,4.000000 
 9,2000,+29,4.000000 
 9,2000,+30,4.000000 
 9,2000,+31,3.000000 
 9,2000,+32,3.000000 
 9,2000,+33,3.000000 
 9,2000,+34,3.000000 
 9,2000,+35,4.000000 
 9,2000,+36,4.000000 
 9,2000,+37,4.000000 
 9,2000,+38,4.000000 
 9,2000,+39,4.000000 
 9,2000,+40,4.000000 
 9,2000,+41,4.000000 
 9,2000,+42,4.000000 
 9,2000,+43,4.000000 
 9,2000,+44,3.000000 
 9,2000,+45,1.000000 
 9,2000,+46,3.000000 
 9,2000,+47,3.000000 
 9,2000,+48,1.000000 
 9,2000,+49,1.000000 
 9,2000,+50,1.000000 
 9,2000,+51,1.000000 
 9,2000,+52,1.000000 
 9,2000,+53,1.000000 
 9,2000,+54,1.000000 
 9,2000,+55,1.000000 
 9,2000,+56,1.000000 
 9,2000,+57,1.000000 
 9,2000,+58,1.000000 
 9,2000,+59,1.000000 
 9,2000,+60,1.000000 
 9,2000,+61,1.000000 
 9,2000,+62,1.000000 
 9,2000,+63,1.000000 
 9,2000,+64,1.000000 
 9,2000,+65,1.000000 
 9,2000,+66,1.000000 
 9,2000,+67,1.000000 
 9,2300,+6,1.000000 
 9,2300,+7,1.000000 
 9,2300,+8,1.000000 
 9,2300,+9,1.000000 
 9,2300,+10,1.000000 
 9,2300,+11,1.000000 
 9,2300,+12,1.000000 
 9,2300,+13,1.000000 
 9,2300,+14,1.000000 
 9,2300,+15,1.000000 
 9,2300,+16,1.000000 
 9,2300,+17,1.000000 
 9,2300,+18,1.000000 
 9,2300,+19,1.000000 
 9,2300,+20,1.000000 
 9,2300,+21,1.000000 
 9,2300,+22,1.000000 
 9,2300,+23,1.000000 
 9,2300,+24,3.000000 
 9,2300,+25,4.000000 
 9,2300,+26,4.000000 
 9,2300,+27,4.000000 
 9,2300,+28,3.000000 
 9,2300,+29,3.000000 
